,Unnamed: 0,filename,sheet_name,file_year,project_name,gate_number,sku_name,sku_name.1,Market,list_price_AUD,forecast_volume_y1,forecast_volume_y2,forecast_volume_y3,forecast_net_sales_y1,forecast_net_sales_y2,forecast_net_sales_y3,launchyr_coop_listingfees_y1,launchyr_coop_listingfees_y2,launchyr_coop_listingfees_y3,one_time_costs_y1,one_time_costs_y2,one_time_costs_y3,matched_SKU_ID
544,544,G3 P&L - Radiance MENA - KSA QT KW UAE - AMENA - Inno (R&D).xlsm,Project Summary,2025,Radiance MENA,G3,Betadine Refreshing Intimate Mist -30ml_KSA,Betadine Refreshing Intimate Mist -30ml,KSA,12.030075187969924,3500.0,4200.0,4956.0,1443.9999999999964,6243.999999999996,33984.0,22556.0,22556.0,0.0,0.0,,,
545,545,G1 P&L-ClearShield-AMENA CANZ-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,ClearShield,G1,Betadine Clear Liquid Bandage Spray 30ml_Australia,Betadine Clear Liquid Bandage Spray 30ml,Australia,8.34,5600.0,9600.0,10080.0,46704.0,80064.0,84067.2,0.0,,,0.0,,,
546,546,G1 P&L-ClearShield-AMENA CANZ-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,ClearShield,G1,Betadine Clear Liquid Bandage Spray 30ml_EU,Betadine Clear Liquid Bandage Spray 30ml,EU,5.32,186926.4231460408,243680.08812461965,306969.5706889781,994448.5711369372,1296378.068822977,1633078.1160653636,0.0,0.0,0.0,0.0,,,
547,547,G3 P&L-Clear-AU NZ-CANZ-Inno (I-L).xlsm,Project Summary,2025,Clear,G3,50ml Spray_Australia,50ml Spray,Australia,9.47,59308.0,95197.0,101201.0,393152.732,631060.9130000001,670861.429,0.0,,,0.0,,,
548,548,G3 P&L-Clear-AU NZ-CANZ-Inno (I-L).xlsm,Project Summary,2025,Clear,G3,50ml Spray_NZ,50ml Spray,NZ,7.964279205394569,9000.0,10800.0,12420.0,55909.240021869875,67091.08802624384,77154.75123018044,0.0,,,0.0,,,
549,549,G3 P&L-Clear-AU NZ-CANZ-Inno (I-L).xlsm,Project Summary,2025,Clear,G3,250ml Spray_NZ,250ml Spray,NZ,17.085839256424276,7500.0,9000.0,10800.0,99952.15965008202,119942.5915800984,143931.10989611808,0.0,,,0.0,,,
550,550,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Australia,Betadine Pre-Filled Antiseptic Tips,Australia,11.5,0.0,12396.291870375004,13016.106463893757,0.0,142557.35650931255,149685.22433477818,0.0,,,0.0,,,
551,551,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Philippines,Betadine Pre-Filled Antiseptic Tips,Philippines,2.44,0.0,0.0,60444.420753129176,0.0,0.0,147484.38663763518,0.0,,,0.0,,,
552,552,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Thailand,Betadine Pre-Filled Antiseptic Tips,Thailand,2.39,0.0,59491.713480479455,62466.29915450343,0.0,142185.1952183459,149294.45497926322,0.0,,,0.0,,,
553,553,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Indonesia,Betadine Pre-Filled Antiseptic Tips,Indonesia,2.35,198481.30052625,208405.36555256252,218825.63383019064,466431.0562366875,489752.6090485219,514240.239500948,0.0,,,0.0,,,
554,554,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Germany ,Betadine Pre-Filled Antiseptic Tips,Germany ,8.765578080000001,0.0,0.0,10500.225183393655,0.0,0.0,92040.5437026194,0.0,0.0,0.0,0.0,,,
555,555,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Russia,Betadine Pre-Filled Antiseptic Tips,Russia,8.765578080000001,0.0,0.0,37346.750181798765,0.0,0.0,327365.8547528113,0.0,0.0,0.0,0.0,,,
556,556,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_UAE,Betadine Pre-Filled Antiseptic Tips,UAE,11.16,0.0,5209.041094818751,5469.493149559689,0.0,58132.89861817726,61039.543549086135,0.0,0.0,0.0,0.0,,,
557,557,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_KSA,Betadine Pre-Filled Antiseptic Tips,KSA,8.04,0.0,2902.4640415219505,3047.5872435980477,0.0,23335.81089383648,24502.6014385283,0.0,0.0,0.0,0.0,,,
558,558,G1 P&L-AmberSwab-CANZ AMENA-GLOBAL-Inno (I-L).xlsm,Project Summary,2025,AmberSwab,G1,Betadine Pre-Filled Antiseptic Tips_Egypt,Betadine Pre-Filled Antiseptic Tips,Egypt,2.39,0.0,84490.20955915314,88714.7200371108,0.0,201931.600846376,212028.18088869483,0.0,0.0,0.0,0.0,,,
559,559,G1 SC P&L - Terra - AU NZ - CANZ - Inno (R&D) - PE GOES_2 SKUS.xlsm,Project Summary,2025,Terra,G1,DZ C&F D&N 24s tabs_Australia,DZ C&F D&N 24s tabs,Australia,9.38,95100.0,106400.0,133000.0,476302.42000000016,588838.8800000001,736048.6000000001,50000.0,,,0.0,,,
560,560,G1 SC P&L - Terra - AU NZ - CANZ - Inno (R&D) - PE GOES_2 SKUS.xlsm,Project Summary,2025,Terra,G1,DZ Clinical C&F_Australia,DZ Clinical C&F,Australia,12.74,0.0,128000.0,153600.0,-50000.0,978432.0,1174118.4,50000.0,,,0.0,,,
561,561,G1 SC P&L - Terra - AU NZ - CANZ - Inno (R&D) - PE GOES_2 SKUS.xlsm,Project Summary,2025,Terra,G1,DZ C&F D&N 24s tabs_NZ,DZ C&F D&N 24s tabs,NZ,9.38,9510.0,10640.0,13300.0,57982.47,64872.08000000001,81090.1,0.0,,,0.0,,,
562,562,G1 SC P&L - Terra - AU NZ - CANZ - Inno (R&D) - PE GOES_2 SKUS.xlsm,Project Summary,2025,Terra,G1,DZ Clinical C&F_NZ,DZ Clinical C&F,NZ,12.74,0.0,12800.0,15360.0,0.0,105996.8,127196.16,0.0,,,0.0,,,
563,563,G1 P&L - Malaysia FTM - MY - AMENA - Exp (M).xlsm,Project Summary,2025,Malaysia FTM,G1,BETADINE ANTISEPTIC LIQUID 10% W/V 125ML_MY,BETADINE ANTISEPTIC LIQUID 10% W/V 125ML,MY,9.712500000000032,25881.0,31057.199999999997,35715.77999999999,173095.37000000066,213314.44400000077,277511.61060000083,28000.0,28000.0,,0.0,,,
564,564,G1 P&L - Malaysia FTM - MY - AMENA - Exp (M).xlsm,Project Summary,2025,Malaysia FTM,G1,BETADINE ANTISEPTIC LIQUID 10% W/V 500ML_MY,BETADINE ANTISEPTIC LIQUID 10% W/V 500ML,MY,13.868750000000045,17254.0,20704.8,23810.519999999997,188933.13000000064,227219.75600000075,264177.7194000008,2500.0,2500.0,,0.0,,,
565,565,G1 P&L - Malaysia FTM - MY - AMENA - Exp (M).xlsm,Project Summary,2025,Malaysia FTM,G1,BETADINE ANTISEPTIC LIQUID 10% W/V 1000ML_MY,BETADINE ANTISEPTIC LIQUID 10% W/V 1000ML,MY,22.196668757404765,12940.5,14234.55,16369.7325,227288.7936441571,250267.67300857283,290682.82395985874,2500.0,2500.0,,0.0,,,
566,566,G1 P&L - Malaysia FTM - MY - AMENA - Exp (M).xlsm,Project Summary,2025,Malaysia FTM,G1,BETADINE GARGLE & MOUTHWASH 1% W/V 120ML_MY,BETADINE GARGLE & MOUTHWASH 1% W/V 120ML,MY,8.323750784026789,17955.0,21546.0,24777.9,91562.35626176078,115474.82751411296,164996.0516412299,28000.0,28000.0,,0.0,,,
567,567,G1 P&L - Malaysia FTM - MY - AMENA - Exp (M).xlsm,Project Summary,2025,Malaysia FTM,G1,BETADINE PVPI WASH 7.5% W/V 100ML_MY,BETADINE PVPI WASH 7.5% W/V 100ML,MY,10.543750000000037,10000.0,11000.0,12649.999999999998,56350.00000000028,64785.000000000306,106702.75000000032,28000.0,28000.0,,0.0,,,
568,568,G2 P&L - Falcon - AU NZ - CANZ - Inno (R&D).xlsm,Project Summary,2025,Falcon,G2,DZ Allergy Mini Melts Desloratadine 5mg 10s_Australia,DZ Allergy Mini Melts Desloratadine 5mg 10s,Australia,6.66,134282.59999999998,152389.7,172496.8,486593.2696,608949.2412,689297.2127999999,50000.0,,,0.0,,,
569,569,G2 P&L - Falcon - AU NZ - CANZ - Inno (R&D).xlsm,Project Summary,2025,Falcon,G2,DZ Allergy Mini Melts Desloratadine 5mg 30s_Australia,DZ Allergy Mini Melts Desloratadine 5mg 30s,Australia,16.28,44000.0,49000.0,56000.0,429792.0,478632.0,547008.0,0.0,,,0.0,,,
570,570,G2 P&L - Falcon - AU NZ - CANZ - Inno (R&D).xlsm,Project Summary,2025,Falcon,G2,DZ Allergy Mini Melts Desloratadine 5mg 10s_NZ,DZ Allergy Mini Melts Desloratadine 5mg 10s,NZ,6.66,20042.389999999996,22858.455,25874.519999999997,80089.39043999999,91342.38618,103394.58192,0.0,,,0.0,,,
571,571,G2 P&L - Falcon - AU NZ - CANZ - Inno (R&D).xlsm,Project Summary,2025,Falcon,G2,DZ Allergy Mini Melts Desloratadine 5mg 30s_NZ,DZ Allergy Mini Melts Desloratadine 5mg 30s,NZ,16.28,6500.0,7350.0,8400.0,63492.00000000001,71794.8,82051.2,0.0,,,0.0,,,
572,572,G1 P&L - Fi-Sci - AU - CANZ - Inno (R&D) - 0% Cannibalisation P&L.xlsm,Project Summary,2025,Fi,G1,DZ Nasal Relief 24s_Australia,DZ Nasal Relief 24s,Australia,8.3,127800.0,140600.0,148000.0,586444.0,700188.0,737040.0,50000.0,,,0.0,,,
573,573,G1 P&L - Fi-Sci - AU - CANZ - Inno (R&D) - 0% Cannibalisation P&L.xlsm,Project Summary,2025,Fi,G1,DZ Nasal Relief 48s_Australia,DZ Nasal Relief 48s,Australia,12.1,20700.0,20900.0,22000.0,175329.0,177023.0,186340.0,0.0,,,0.0,,,
574,574,G4 P&L-Clear-IND-AMENA- Inno (I-L).xlsm,Project Summary,2025,Clear,G4,Clear Spray 30ml _ID,Clear Spray 30ml ,ID,2.4,91182.2,320209.39999999997,314814.89999999997,97342.16,537485.4016631253,570427.5908315626,66785.8,86922.92833687464,43461.46416843732,0.0,,,105935
575,575,G4 P&L-Clear-IND-AMENA- Inno (I-L).xlsm,Project Summary,2025,Clear,G4,Clear Gel 10g_ID,Clear Gel 10g,ID,2.0,73681.0,302735.0,296476.49999999994,43735.7,389884.69666312536,423489.02333156264,66785.8,86922.92833687464,43461.46416843732,0.0,,,105936
576,576,G1 P&L-Tetris-HK TH-AMENA-Reno (P).xlsm,Project Summary,2025,Tetris,G1,DURO-TUSS CHESTY LEMON S/F LOZ 8'S (Unique)_HK ,DURO-TUSS CHESTY LEMON S/F LOZ 8'S (Unique),HK ,6.8,24201.0,43620.0,65519.0,148110.12,266954.4,400976.28,0.0,0.0,,0.0,,,
577,577,G1 P&L-Tetris-HK TH-AMENA-Reno (P).xlsm,Project Summary,2025,Tetris,G1,DURO-TUSS CHESTY DUO TAB 12'S ( Adcock)_HK ,DURO-TUSS CHESTY DUO TAB 12'S ( Adcock),HK ,10.7,9105.0,17683.0,27827.0,87681.15,170287.28999999998,267974.00999999995,0.0,0.0,,0.0,,,
578,578,G1 P&L-Tetris-HK TH-AMENA-Reno (P).xlsm,Project Summary,2025,Tetris,G1,DiffCof Chesty 100mL ( Brom from Unique)_TH,DiffCof Chesty 100mL ( Brom from Unique),TH,3.3,86111.0,99506.0,119407.0,216126.04,251488.83999999997,315234.48,11207.0,11207.0,,0.0,,,
579,579,G1 P&L-Tetris-HK TH-AMENA-Reno (P).xlsm,Project Summary,2025,Tetris,G1,DiffCof Dual Action 100mL (Brom and Guai Ensign Phase 1)_TH,DiffCof Dual Action 100mL (Brom and Guai Ensign Phase 1),TH,3.7,175307.0,202576.0,243091.0,507701.72,588417.9600000001,719549.3600000001,11207.0,11207.0,,0.0,,,
580,580,G1 P&L-Tetris-HK TH-AMENA-Reno (P).xlsm,Project Summary,2025,Tetris,G1,DiffCof Dual Action 100mL (Brom and Guai Unique Phase 2)_TH,DiffCof Dual Action 100mL (Brom and Guai Unique Phase 2),TH,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
581,581,G4 P&L (with Halo) - Cosmos - CANZ - AU - Inno (I-L).xlsm,Project Summary,2025,Cosmos,G4,Brand site Retreive One 1% Retinol Cream Serum  30mL_Australia,Brand site Retreive One 1% Retinol Cream Serum  30mL,Australia,54.5,4000.0,9000.0,11000.0,213640.0,480690.0,587510.0,0.0,,,20000.0,,,105928
582,582,G4 P&L (with Halo) - Cosmos - CANZ - AU - Inno (I-L).xlsm,Project Summary,2025,Cosmos,G4,Retreive RX_Australia,Retreive RX,Australia,58.69,12000.0,27000.0,33000.0,704280.0,1584630.0,1936770.0,0.0,,,0.0,,,
583,583,G4 P&L (no Halo) - Cosmos - CANZ - AU - Inno (I-L).xlsm,Project Summary,2025,Cosmos,G4,Brand site Retreive One 1% Retinol Cream Serum  30mL_Australia,Brand site Retreive One 1% Retinol Cream Serum  30mL,Australia,54.5,4000.0,9000.0,11000.0,213640.0,480690.0,587510.0,0.0,,,20000.0,,,105928
584,584,G3 P&L - Radiance Indonesia - ID - AMENA - Inno (R&D).xlsm,Project Summary,2025,Radiance Indonesia,G3,Betadine Revitalizing Daily Feminine Wash 150ml_ID,Betadine Revitalizing Daily Feminine Wash 150ml,ID,7.91,82063.0,94559.0,114947.0,363286.0479,425557.3647,572815.3851000001,45658.5,45658.5,,0.0,,,
585,585,G3 P&L - Radiance Indonesia - ID - AMENA - Inno (R&D).xlsm,Project Summary,2025,Radiance Indonesia,G3,BetadineRefreshing Feminine Mist 30ml_ID,BetadineRefreshing Feminine Mist 30ml,ID,5.17,61299.0,72531.0,87730.0,153998.4729,190582.2201,285745.38300000003,45658.5,45658.5,,0.0,,,
586,586,G2 P&L-TERRA 100% Cannibalisation (For TM1)-AU NZ-CANZ-Inno(R&D).xlsm,Project Summary,2025,TERRA 100% Cannibalisation (For TM1),G2,DZ C&F Day Only 24s tabs_Australia,DZ C&F Day Only 24s tabs,Australia,12.13,95100.0,107065.0,123124.74999999996,630602.17,766232.0855,881166.898325,50000.0,,,0.0,,,
587,587,G2 P&L-TERRA 100% Cannibalisation (For TM1)-AU NZ-CANZ-Inno(R&D).xlsm,Project Summary,2025,TERRA 100% Cannibalisation (For TM1),G2,DZ C&F D&N 24s tabs_Australia,DZ C&F D&N 24s tabs,Australia,12.13,227000.0,258749.99999999997,297562.49999999994,1574570.9,1851796.125,2129565.5437499997,50000.0,,,0.0,,,
588,588,G2 P&L-TERRA 100% Cannibalisation (For TM1)-AU NZ-CANZ-Inno(R&D).xlsm,Project Summary,2025,TERRA 100% Cannibalisation (For TM1),G2,DZ C&F Day Only 24s tabs_NZ,DZ C&F Day Only 24s tabs,NZ,12.13,9510.0,10706.5,12312.475,78442.284,88311.4946,101558.21879,0.0,,,0.0,,,
589,589,G2 P&L-TERRA 100% Cannibalisation (For TM1)-AU NZ-CANZ-Inno(R&D).xlsm,Project Summary,2025,TERRA 100% Cannibalisation (For TM1),G2,DZ C&F D&N 24s tabs_NZ,DZ C&F D&N 24s tabs,NZ,12.13,22700.0,25875.0,29756.249999999996,187238.68,213427.35,245441.4525,0.0,,,0.0,,,
590,590,G2 P&L-TERRA New Planview-AU NZ-CANZ-Inno (R&D).xlsm,Project Summary,2025,TERRA New Planview,G2,DZ C&F Day Only 24s tabs_Australia,DZ C&F Day Only 24s tabs,Australia,12.13,95100.0,107065.0,123124.74999999996,630602.17,766232.0855,881166.898325,50000.0,,,0.0,,,
591,591,G2 P&L-TERRA New Planview-AU NZ-CANZ-Inno (R&D).xlsm,Project Summary,2025,TERRA New Planview,G2,DZ C&F D&N 24s tabs_Australia,DZ C&F D&N 24s tabs,Australia,12.13,227000.0,258749.99999999997,297562.49999999994,1574570.9,1851796.125,2129565.5437499997,50000.0,,,0.0,,,
592,592,G2 P&L-TERRA New Planview-AU NZ-CANZ-Inno (R&D).xlsm,Project Summary,2025,TERRA New Planview,G2,DZ C&F Day Only 24s tabs_NZ,DZ C&F Day Only 24s tabs,NZ,12.13,9510.0,10706.5,12312.475,78442.284,88311.4946,101558.21879,0.0,,,0.0,,,
593,593,G2 P&L-TERRA New Planview-AU NZ-CANZ-Inno (R&D).xlsm,Project Summary,2025,TERRA New Planview,G2,DZ C&F D&N 24s tabs_NZ,DZ C&F D&N 24s tabs,NZ,12.13,22700.0,25875.0,29756.249999999996,187238.68,213427.35,245441.4525,0.0,,,0.0,,,
594,594,G3 P&L-Angela Indonesia-ID-AMENA-Exp (M).xlsm,Project Summary,2025,Angela Indonesia,G3,Gentle Protection 50 ml_ID,Gentle Protection 50 ml,ID,2.39,171185.0,203954.0,237457.0,153252.2545,202592.5378,357539.0049,104501.0,104501.0,,0.0,,,
595,595,G3 P&L-Angela Indonesia-ID-AMENA-Exp (M).xlsm,Project Summary,2025,Angela Indonesia,G3,Gentle Protection 150 ml_ID,Gentle Protection 150 ml,ID,5.8,47929.0,47530.0,53556.0,114093.566,112635.62,195693.624,61039.0,61039.0,,0.0,,,
596,596,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_Australia,Betadine Wound Healing Gel 20g,Australia,6.532500000000001,84834.99999999999,89299.99999999999,94000.0,554184.6375,583352.25,614055.0000000001,0.0,,,0.0,,,
597,597,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_Australia,Betadine Wound Healing Gel 50g,Australia,11.115,0.0,0.0,10000.0,0.0,0.0,111150.0,0.0,,,0.0,,,
598,598,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_ID ,Betadine Wound Healing Gel 10g,ID ,1.907479723640733,0.0,0.0,316245.3435398623,0.0,0.0,603231.5804980852,0.0,,,0.0,,,
599,599,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_ID ,Betadine Wound Healing Gel 20g,ID ,3.048963652748573,0.0,0.0,172946.67224836216,0.0,0.0,527308.1175490766,0.0,,,0.0,,,
600,600,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_ID ,Betadine Wound Healing Gel 50g,ID ,5.346951036347252,0.0,0.0,70590.47846871927,0.0,0.0,377443.8320045669,0.0,,,0.0,,,
601,601,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_PH,Betadine Wound Healing Gel 10g,PH,2.177831180534695,0.0,0.0,325314.5376561815,0.0,0.0,708480.1435888603,0.0,,,0.0,,,
602,602,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_PH,Betadine Wound Healing Gel 20g,PH,3.484529888855512,0.0,0.0,177906.3877807242,0.0,0.0,619920.1256402526,0.0,,,0.0,,,
603,603,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_PH,Betadine Wound Healing Gel 50g,PH,6.097927305497146,0.0,0.0,72614.85215539766,0.0,0.0,442800.0897430377,0.0,,,0.0,,,
604,604,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_TH,Betadine Wound Healing Gel 10g,TH,2.177831180534695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
605,605,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_TH,Betadine Wound Healing Gel 20g,TH,3.484529888855512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
606,606,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_TH,Betadine Wound Healing Gel 50g,TH,6.097927305497146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
607,607,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_Germany,Betadine Wound Healing Gel 10g,Germany,3.15,172636.8966575244,178088.5881309199,183712.43828242263,543806.2244712019,560979.0526123977,578694.1805896313,0.0,0.0,0.0,0.0,,,
608,608,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_Germany,Betadine Wound Healing Gel 20g,Germany,5.05,215796.12082190547,222610.73516364984,229640.54785302829,1089770.4101506225,1124184.2125764317,1159684.7666577927,0.0,0.0,0.0,0.0,,,
609,609,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_Germany,Betadine Wound Healing Gel 50g,Germany,8.83,123312.06904108882,127206.13437922848,131223.17020173045,1088845.5696328145,1123230.1665685875,1158700.5928812798,0.0,0.0,0.0,0.0,,,
610,610,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_Russia,Betadine Wound Healing Gel 10g,Russia,3.0,0.0,0.0,156982.44266823443,0.0,0.0,470947.3280047033,0.0,0.0,0.0,0.0,,,
611,611,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_Russia,Betadine Wound Healing Gel 20g,Russia,4.81,0.0,0.0,220756.5600022047,0.0,0.0,1061839.0536106045,0.0,0.0,0.0,0.0,,,
612,612,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_Russia,Betadine Wound Healing Gel 50g,Russia,8.41,0.0,0.0,98114.02666764655,0.0,0.0,825138.9642749075,0.0,0.0,0.0,0.0,,,
613,613,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 10g_KSA,Betadine Wound Healing Gel 10g,KSA,3.26,0.0,93475.95995172318,96427.8323712513,0.0,304731.62944261753,314354.7335302792,0.0,0.0,0.0,0.0,,,
614,614,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 20g_KSA,Betadine Wound Healing Gel 20g,KSA,5.21,0.0,116844.949939654,120534.79046406414,0.0,608762.1891855974,627986.2583177742,0.0,0.0,0.0,0.0,,,
615,615,G1 P&L - Wolverine - CANZ AMENA - GLOBAL - Inno (I-L)_updated.xlsm,Project Summary,2025,Wolverine,G1,Betadine Wound Healing Gel 50g_KSA,Betadine Wound Healing Gel 50g,KSA,9.13,0.0,66768.54282265942,68877.02312232235,0.0,609596.7959708805,628847.2211068032,0.0,0.0,0.0,0.0,,,
616,616,G2 P&L - Fighter JP - JP - AMENA - Inno (I-L).xlsm,Project Summary,2025,Fighter JP,G2,ISODINE Troche Voice_JP,ISODINE Troche Voice,JP,3.44708423326134,226799.62400833337,211680.0,226497.6,699708.6801857096,653062.5174946005,698776.8937192226,0.0,,,0.0,,,
617,617,G2 P&L - Fighter JP - JP - AMENA - Inno (I-L).xlsm,Project Summary,2025,Fighter JP,G2,ISODINE Troche Sore Throat_JP,ISODINE Troche Sore Throat,JP,3.44708423326134,226799.62400833337,211680.0,226497.6,699708.6801857096,653062.5174946005,698776.8937192226,0.0,,,0.0,,,
618,618,G4 P&L - Rainbow - TH - AMENA - Inno (R&D).xlsm,Project Summary,2025,Rainbow,G4,104767 - ACNE-AID NATURALS POLLUTION SERUM TH (30 ML)_TH,104767 - ACNE-AID NATURALS POLLUTION SERUM TH (30 ML),TH,15.59,7426.666666666666,12500.0,13425.0,75400.92528121798,114363.85165820524,129844.25974365392,5414.7245854486855,21658.898341794746,16244.173756346056,0.0,,,104767
619,619,G4 P&L - Rainbow - TH - AMENA - Inno (R&D).xlsm,Project Summary,2025,Rainbow,G4,104768 - ACNE-AID NATURALS POLLUTION CLSER TH (100 ML)_TH,104768 - ACNE-AID NATURALS POLLUTION CLSER TH (100 ML),TH,9.92,11666.666666666668,21800.0,20489.0,75367.14208121799,129287.78965820523,125624.94048365392,5414.7245854486855,21658.898341794746,16244.173756346056,0.0,,,104768
620,620,G4 P&L - Rainbow - TH - AMENA - Inno (R&D).xlsm,Project Summary,2025,Rainbow,G4,ACNE-AID NATURAL DEEP CLEANSER 100 ML_TH,ACNE-AID NATURAL DEEP CLEANSER 100 ML,TH,9.92,11488.333333333332,21600.0,28140.0,74132.33354788464,127902.95765820524,178601.68864365394,5414.7245854486855,21658.898341794746,16244.173756346056,0.0,,,105842
621,621,G4 P&L - Rainbow - TH - AMENA - Inno (R&D).xlsm,Project Summary,2025,Rainbow,G4,ACNE-AID SOOTHING MOISTURISER WITH RED CLOVER 50 ML_TH,ACNE-AID SOOTHING MOISTURISER WITH RED CLOVER 50 ML,TH,13.89,5835.0,13200.0,13650.0,51156.88411455133,106318.00565820526,116095.57924365392,5414.7245854486855,21658.898341794746,16244.173756346056,0.0,,,105843
622,622,G4 P&L - Rainbow - TH - AMENA - Inno (R&D).xlsm,Project Summary,2025,Rainbow,G4,ACNE-AID NIGHT SERUM WITH RED CLOVER 30 ML_TH,ACNE-AID NIGHT SERUM WITH RED CLOVER 30 ML,TH,15.59,5451.666666666666,9600.0,11674.0,53909.33078121798,82806.57365820526,110790.19292365394,5414.7245854486855,21658.898341794746,16244.173756346056,0.0,,,105844
623,623,"G2 P&L - Husky Sachet - HK, MY, TH - AMENA - Reno (P).xlsm",Project Summary,2025,Husky Sachet,G2,MY Ivy Leaf 12x5ml Sachet_MY,MY Ivy Leaf 12x5ml Sachet,MY,5.94,70067.0,57951.0,63745.0,178977.90392886323,142409.10143978696,192396.69153731983,32500.0,32500.0,,0.0,,,
